Node, generations
Node 3018, 118.00576606609225
Node 1394, 31.784948314550522
Node 6559, 229.61968047529712
Node 6521, 225.55847519970442
Node 1718, 49.44139359034668
Node 6329, 213.56203921278524
Node 2892, 111.25892533891248
Node 6171, 208.8459502722024
Node 5058, 200.90929095991802
Node 1586, 43.355441057302365
Node 2422, 86.63470924394423
Node 5805, 204.10145367293944
Node 2326, 82.3518795230646
Node 2285, 80.23932791278128
Node 1527, 40.05655609263385
Node 2341, 82.93856456766244
Node 1199, 14.729836660381288
Node 6542, 227.51272682341076
Node 6273, 212.00670469622742
Node 4182, 181.5581900025093
Node 4150, 180.0472339198109
Node 3258, 130.478238301733
Node 2755, 104.01336579126368
Node 1317, 24.96378182273379
Node 5975, 205.94243127272318
Node 4737, 200.29601713375513
Node 3944, 167.8653474292483
Node 3000, 117.0794488256729
Node 2222, 75.94023683442234
Node 1596, 44.172800846538614
Node 5855, 204.64476110766938
Node 6459, 219.8157344288961
Node 6361, 214.45047032911899
Node 1483, 37.39308015402525
Node 6238, 210.7882376405305
Node 6209, 209.723147584362
Node 5985, 206.06035022117024
Node 5221, 201.3226169304785
Node 6422, 217.57859871974657
Node 5398, 201.82656650917997
Node 6102, 207.64985199224614
Node 5186, 201.20837412221766
Node 3576, 148.19062809584008
Node 2174, 72.95359225711975
Node 2122, 70.24054057950782
Node 1295, 23.00544084551627
Node 2046, 65.76082690327448
Node 5901, 205.11752004214256
Node 1729, 50.19958640693152
Node 6971, 440.9703753252818
Node 6769, 269.36302078504076
Node 6662, 240.87721946774943
Node 6012, 206.32487043431686
Node 3063, 120.52716178607952
Node 5642, 202.95577982948
Node 1746, 50.88546942844661
Node 5559, 202.54611295017054
Node 5285, 201.49051042888087
Node 4824, 200.43689435483284
Node 1331, 26.109054622451144
Node 3537, 146.2891463236837
Node 1448, 34.97171385568453
Node 6578, 231.55027695524123
Node 6232, 210.53360146129683
Node 4981, 200.72751415267925
Node 3771, 159.07133463714075
Node 2861, 109.81646379174367
Node 1837, 55.878465010479175
Node 5882, 204.83055758186467
Node 4385, 193.2253132707624
Node 3125, 123.37139730349797
Node 3030, 118.74319728319365
Node 1078, 4.212491872217849
Node 1760, 51.5906646652068
Node 3033, 118.92195908511157
Node 1440, 34.492447037525274
Node 6409, 216.85302821206048
Node 4252, 186.10039375753672
Node 1951, 61.47299608322373
Node 2470, 89.31286548942441
Node 5683, 203.2017703714551
Node 1272, 21.420657414407064
Node 6670, 242.24337827703621
Node 6653, 240.35725978407916
Node 6634, 237.1083053543296
Node 6244, 211.10620043861516
Node 6200, 209.46095706231205
Node 6069, 206.98636044673034
Node 6227, 210.32321028525163
Node 1906, 59.43041598624247
Node 5962, 205.83331393753576
Node 4946, 200.65492414466897
Node 4555, 200.0566342226242
Node 1631, 45.54079350911829
Node 1122, 8.97292758389381
Node 1375, 30.34892114018912
Node 2866, 109.92423590337941
Node 1604, 44.38575743018352
Node 1094, 6.514795600092828
Node 5689, 203.22544751238598
Node 5496, 202.26094719044386
Node 1442, 34.69333618057061
Node 5462, 202.09019557487213
Node 1980, 63.12917485114085
Node 1858, 57.10491169833669
Node 1645, 46.19952794127498
Node 1087, 5.64303356509381
Node 6265, 211.82518780087918
Node 2014, 64.40695593613198
Node 6851, 306.6636103786262
Node 6223, 210.24664342351016
Node 5023, 200.82455492239748
Node 1816, 54.84344451696841
Node 1169, 12.771831498515493
Node 6668, 242.12102609374782
Node 6503, 223.22090002872008
Node 5955, 205.73747886602263
Node 5744, 203.63543509125427
Node 6505, 223.36309113233708
Node 6193, 209.3458405500507
Node 5874, 204.75117204650454
Node 5797, 204.06710816434128
Node 1378, 30.541823827023247
Node 6381, 215.25352140038723
Node 1650, 46.27362156269772
Node 2477, 89.79598986153611
Node 1786, 52.72041221434356
