Node, generations
Node 1519, 124.40151267134193
Node 1242, 96.13377933253811
Node 6650, 772.4861708441724
Node 617, 5.982235147360649
Node 8956, 1039.420591864362
Node 7966, 1000.8530685065481
Node 1456, 117.62668132602163
Node 603, 1.1824939259199931
Node 6792, 798.5592070518617
Node 1604, 132.43818954913382
Node 9361, 1525.4705315677422
Node 8970, 1042.9561515690225
Node 8807, 1019.4663066460164
Node 6986, 837.3753689596513
Node 4601, 459.60079400992714
Node 1734, 146.7236551416292
Node 4821, 489.6227637496229
Node 3744, 353.9110201472673
Node 1262, 98.14836183153332
Node 8705, 1012.960379961914
Node 688, 25.361045501154475
Node 656, 18.448123023003085
Node 8896, 1029.2109409553068
Node 5266, 547.8999474012966
Node 2038, 174.05656371346495
Node 4036, 387.54788774785635
Node 833, 47.23729284937233
Node 9155, 1108.9057353751296
Node 3944, 378.8274093492452
Node 2665, 236.10352387008092
Node 748, 36.267804425041305
Node 3033, 275.96287784497
Node 882, 54.82872406181416
Node 8997, 1048.737316450791
Node 8865, 1024.797575642886
Node 6046, 671.8462661067816
Node 2119, 180.52666354134263
Node 2017, 171.42114791663218
Node 1232, 95.38150300767362
Node 4838, 492.06240605039363
Node 4171, 402.4915643516379
Node 893, 57.121625818651836
Node 601, 0.5664055330621828
Node 2144, 182.72470538910488
Node 605, 1.4805824127744227
Node 4395, 430.9936098683611
Node 8279, 1003.1634193380022
Node 7496, 937.2193906036985
Node 6629, 768.8609445619279
Node 5238, 544.8690395486743
Node 3109, 284.1184145020597
Node 6818, 802.1148095842034
Node 7722, 985.1865095550259
Node 3083, 281.5824284084969
Node 3036, 276.17548344922267
Node 1130, 83.74012814821575
Node 6797, 799.1313431660658
Node 995, 69.46704755334495
Node 8975, 1043.3914962412537
Node 1218, 93.9255763964632
Node 3026, 275.0169589098719
Node 2002, 170.40570744338672
Node 2379, 206.73875201910124
Node 9385, 1677.9331826039845
Node 9133, 1096.9256871766515
Node 8518, 1006.9524694737611
Node 8208, 1002.4842454017339
Node 9068, 1068.365903532893
Node 9052, 1063.5435653201332
Node 8853, 1023.0564679965962
Node 8825, 1020.7707283146046
Node 7677, 978.7362857178915
Node 4009, 384.2496324148379
Node 3333, 308.52519494781296
Node 1348, 106.75657311486499
Node 2095, 178.35034336269823
Node 635, 12.514914438934067
Node 1315, 103.27136113462089
Node 703, 28.277077706281318
Node 6907, 818.9356663104929
Node 4319, 421.74836050960084
Node 3422, 317.3307824408293
Node 1350, 107.09480793498983
