Total time,Next time interval,Population size
222.0924962584369,0.1380587854576294,9279
222.23055504389453,0.13859286199711732,9279
222.36914790589165,0.13913004363276507,9279
222.50827794952443,0.13967035448182433,9279
222.64794830400626,0.1402138188961505,9279
222.7881621229024,0.14076046146494642,9279
222.92892258436734,0.14131030701754385,9279
223.07023289138488,0.14186338062622308,9279
223.2120962720111,0.14241970760907102,9279
223.35451597962017,0.14297931353287877,9279
223.49749529315307,0.14354222421607907,9279
223.64103751736914,0.14410846573172437,9279
223.78514598310088,0.14467806441050587,9279
223.92982404751137,0.14525104684381482,9279
224.07507509435519,0.14582743988684582,9279
224.22090253424204,0.14640727066174383,9279
224.36730980490378,0.1469905665607946,9279
224.51430037146457,0.14757735524966004,9279
224.66187772671424,0.14816766467065867,9279
224.8100453913849,0.1487615230460922,9279
224.958806914431,0.14935895888161865,9279
225.1081658733126,0.14996000096967346,9279
225.25812587428229,0.15056467839293827,9279
225.4086905526752,0.15117302052785925,9279
225.55986357320307,0.15178505704821493,9279
225.7116486302513,0.15240081792873508,9279
225.86404944818003,0.15302033344877058,9279
226.0170697816288,0.1536436341960161,9279
226.17071341582482,0.15427075107028554,9279
226.32498416689512,0.15490171528734192,9279
226.47988588218246,0.15553655838278185,9279
226.63542244056524,0.15617531221597603,9279
226.7915977527812,0.15681800897406648,9279
226.94841576175526,0.1574646811760214,9279
227.10588044293127,0.15811536167674875,9279
227.26399580460802,0.15877008367126944,9279
227.4227658882793,0.15942888069895106,9279
227.58219476897824,0.16009178664780324,9279
227.74228655562604,0.16075883575883576,9279
227.90304539138486,0.16143006263048015,9279
228.06447545401534,0.16210550222307632,9279
228.22658095623842,0.16278518986342463,9279
228.38936614610185,0.16346916124940541,9279
228.55283530735124,0.16415745245466606,9279
228.71699275980592,0.16485009993337774,9279
228.8818428597393,0.16554714052506223,9279
229.04739000026436,0.16624861145949046,9279
229.21363861172384,0.16695455036165388,9279
229.3805931620855,0.16766499525680986,9279
229.5482581573423,0.16837998457560224,9279
229.7166381419179,0.16909955715925865,9279
229.88573769907717,0.16982375226486576,9279
230.05556145134204,0.17055260957072355,9279
230.22611406091278,0.1712861691817804,9279
230.39740023009455,0.17202447163515017,9279
230.5694247017297,0.17276755790571238,9279
230.7421922596354,0.1735154694117977,9279
230.9157077290472,0.17426824802095953,9279
231.08997597706815,0.17502593605583325,9279
231.265001913124,0.17578857630008526,9279
231.44079048942407,0.17655621200445243,9279
231.61734670142852,0.17732888689287454,9279
231.79467558832138,0.1781066451687205,9279
231.9727822334901,0.17888953152111048,9279
232.15167176501123,0.17967759113133563,9279
232.33134935614257,0.18047086967937684,9279
232.51182022582194,0.18126941335052452,9279
232.69308963917246,0.18207326884210112,9279
232.87516290801454,0.18288248337028826,9279
233.05804539138484,0.18369710467706013,9279
233.2417424960619,0.18451718103722559,9279
233.42625967709913,0.18534276126558005,9279
233.6116024383647,0.1861738947241701,9279
233.79777633308888,0.187010631329672,9279
233.98478696441856,0.18785302156088673,9279
234.17263998597946,0.18870111646635349,9279
234.3613411024458,0.1895549676720836,9279
234.5508960701179,0.1904146273894173,9279
234.74131069750732,0.19128014842300556,9279
234.93259084593032,0.19215158417891903,9279
235.12474243010925,0.1930289886728867,9279
235.31777141878214,0.1939124165386665,9279
235.5116838353208,0.19480192303655028,9279
235.70648575835736,0.1956975640620057,9279
235.90218332241938,0.19659939615445735,9279
236.09878271857383,0.19750747650621003,9279
236.29629019508005,0.19842186297151654,9279
236.49471205805156,0.19934261407579273,9279
236.69405467212735,0.20026978902498246,9279
236.89432446115234,0.20120344771507562,9279
237.0955279088674,0.2021436507417816,9279
237.2976715596092,0.20309045941036136,9279
237.50076201901956,0.20404393574562127,9279
237.7048059547652,0.20500414250207125,9279
237.90981009726727,0.20597114317425083,9279
238.11578124044152,0.20694500200722601,9279
238.32272624244874,0.20792578400726025,9279
238.530652026456,0.20891355495266292,9279
238.73956558140867,0.20990838140481846,9279
238.9494739628135,0.21091033071939994,9279
239.1603842935329,0.21191947105777026,9279
239.37230376459067,0.21293587139857492,9279
239.58523963598924,0.21395960154952962,9279
239.79919923753877,0.21499073215940687,9279
240.01418996969818,0.21602933473022526,9279
240.2302193044284,0.21707548162964524,9279
240.44729478605805,0.21812924610357554,9279
240.66542403216164,0.2191907022889944,9279
240.88461473445062,0.2202599252269895,9279
241.10487465967762,0.22133699087602124,9279
241.32621165055363,0.22242197612541348,9279
241.54863362667905,0.22351495880907646,9279
241.77214858548814,0.224616017719466,9279
241.9967646032076,0.22572523262178434,9279
242.22248983582938,0.22684268426842685,9279
242.4493325200978,0.22796845441367958,9279
242.6773009745115,0.22910262582867302,9279
242.90640360034016,0.23024528231659658,9279
243.13664888265674,0.23139650872817955,9279
243.36804539138492,0.2325563909774436,9279
243.60060178236236,0.23372501605773227,9279
243.83432679842008,0.23490247205802312,9279
244.0692292704781,0.23608884817952827,9279
244.30531811865762,0.2372842347525892,9279
244.54260235341022,0.23848872325387135,9279
244.7810910766641,0.2397024063238656,9279
245.02079348298795,0.24092537778470166,9279
245.26171886077265,0.2421577326582807,9279
245.50387659343093,0.24339956718473343,9279
245.74727616061566,0.2446509788412102,9279
245.99192713945686,0.24591206636101026,9279
246.23783920581786,0.2471829297530568,9279
246.48502213557092,0.2484636703217255,9279
246.73348580589263,0.24975439068703317,9279
246.98324019657966,0.2510551948051948,9279
247.23429539138485,0.2523661879895561,9279
247.4866615793744,0.25368747693190985,9279
247.74034905630631,0.2550191697242033,9279
247.9953682260305,0.2563613758806465,9279
248.25172960191117,0.25771420636022774,9279
248.50944380827139,0.25907777358964695,9279
248.76852158186102,0.26045219148667426,9279
249.0289737733477,0.26183757548394376,9279
249.29081134883165,0.2632340425531915,9279
249.55404539138485,0.2646417112299465,9279
249.8186871026148,0.26606070163868617,9279
250.08474780425348,0.26749113551846404,9279
250.35223893977195,0.2689331362490218,9279
250.62117207602097,0.2703868288773949,9279
250.89155890489837,0.2718523401450231,9279
251.1634112450434,0.2733297985153765,9279
251.43674104355875,0.27481933420210874,9279
251.71156037776086,0.2763210791977487,9279
251.9878814569586,0.27783516730294183,9279
252.26571662426156,0.2793617341562547,9279
252.5450783584178,0.28090091726455363,9279
252.82597927568236,0.2824528560339711,9279
253.10843213171634,0.2840176918014723,9279
253.3924498235178,0.285595567867036,9279
253.67804539138484,0.2871866295264624,9279
253.96523202091132,0.28879102410482255,9279
254.25402304501614,0.2904089009905638,9279
254.5444319460067,0.2920404116702861,9279
254.836472357677,0.2936857097642032,9279
255.1301580674412,0.295344951062306,9279
255.4255030185035,0.2970182935612426,9279
255.72252131206474,0.2987058975019315,9279
256.0212272095667,0.3004079254079254,9279
256.3216351349746,0.30212454212454215,9279
256.62375967709914,0.30385591485878016,9279
256.92761559195793,0.30560221322003756,9279
257.23321780517796,0.30736360926165157,9279
257.5405814144396,0.30914027752327966,9279
257.8497216919629,0.3109323950741392,9279
258.160654087037,0.3127401415571284,9279
258.47339422859415,0.31456369923384636,9279
258.787957927828,0.3164032530305355,9279
259.1043611808586,0.3182589905849668,9279
259.42262017144355,0.32013110229429015,9279
259.74275127373784,0.322019781363873,9279
260.0647710551017,0.32392522385715034,9279
260.38869627895883,0.3258476287465103,9279
260.7145439077053,0.32778719796523953,9279
261.04233110567054,0.3297441364605544,9279
261.3720752421311,0.33171865224774333,9279
261.7037938943788,0.33371095646544746,9279
262.03750485084424,0.3357212634321068,9279
262.37322611427635,0.3377497907035999,9279
262.71097590497993,0.33979675913210655,9279
263.05077266411206,0.3418623929262227,9279
263.39263505703826,0.3439469197123582,9279
263.73658197675064,0.3460505705974491,9279
264.0826325473481,0.34817358023301626,9279
264.43080612758115,0.35031618688060406,9279
264.78112231446175,0.3524786324786325,9279
265.13360094694036,0.3546611627106983,9279
265.48826210965103,0.356864027075361,9279
265.8451261367264,0.3590874789574505,9279
266.20421361568384,0.36133177570093455,9279
266.5655453913848,0.3635971786833856,9279
266.92914257006817,0.3658839533920861,9279
267.29502652346025,0.3681923695018154,9279
267.66321889296205,0.3705227009543585,9279
268.03374159391643,0.372875226039783,9279
268.40661681995624,0.37525022747952685,9279
268.78186704743575,0.3776479925113449,9279
269.1595150399471,0.38006881297616124,9279
269.5395838529233,0.38251298540687606,9279
269.92209683833016,0.38498081111917853,9279
270.30707764944935,0.3874725963044159,9279
270.69455024575376,0.38998865212457445,9279
271.08453889787836,0.3925292948094251,9279
271.4770681926878,0.39509484575589193,9279
271.87216303844366,0.39768563162970105,9279
272.2698486700734,0.40030198446937015,9279
272.67015065454274,0.4029442417926003,9279
273.07309489633536,0.4056127467051341,9279
273.4787076430405,0.4083078480121449,9279
273.88701549105264,0.4110299003322259,9279
274.29804539138485,0.4137792642140468,9279
274.7118246555989,0.41655630625575185,9279
275.12838096185465,0.41936139922717103,9279
275.5477423610818,0.4221949221949222,9279
275.96993728327675,0.425057260650481,9279
276.3949945439272,0.4279488066413006,9279
276.82294335056855,0.43086995890506374,9279
277.2538133094736,0.4338211230071532,9279
277.68763443248076,0.4368027114814292,9279
278.1244371439622,0.4398151439744046,9279
278.5642522879366,0.44285884739291254,9279
279.0071111353295,0.4459342560553633,9279
279.4530453913849,0.4490418118466899,9279
279.9020872032316,0.45218196437708635,9279
280.35426916760866,0.45535517114464485,9279
280.8096243387533,0.4585618977020015,9279
281.2681862364553,0.46180261782710397,9279
281.7299888542824,0.46507781369821816,9279
282.1950666679806,0.46838797607329447,9279
282.6634546440539,0.471733604473818,9279
283.1351882485277,0.4751152073732719,9279
283.610303455901,0.4785333023903458,9279
284.08883675829134,0.481988416487027,9279
284.57082517477835,0.4854810861717156,9279
285.05630626095007,0.4890118577075099,9279
285.5453181186576,0.49258128732581286,9279
286.0378994059834,0.4961899414454159,9279
286.53408934742885,0.4998383968972204,9279
287.0339277443261,0.5035272411547644,9279
287.53745498548085,0.5072570725707257,9279
288.0447120580516,0.5110285006195787,9279
288.5557405586712,0.5148421461465905,9279
289.07058270481775,0.518698641623344,9279
289.5892813464411,0.5225986314099856,9279
290.1118799778511,0.5265427720244006,9279
290.63842274987553,0.5305317324185249,9279
291.16895448229405,0.5345661942620118,9279
291.7035206765561,0.5386468522334775,9279
292.24216752878954,0.5427744143195578,9279
292.7849419431091,0.5469496021220159,9279
293.33189154523114,0.5511731511731511,9279
293.8830646964043,0.5554458112597648,9279
294.43851050766403,0.5597683467559497,9279
294.99827885442,0.5641415369649806,9279
295.562420391385,0.5685661764705883,9279
296.1309865678556,0.5730430754979157,9279
296.7040296433535,0.5775730602844605,9279
297.281602703638,0.5821569734613213,9279
297.8637596770993,0.5867956744450769,9279
298.4505553515444,0.5914900398406374,9279
299.04204539138505,0.5962409638554217,9279
299.63828635524044,0.6010493587252235,9279
300.23933571396566,0.6059161551521484,9279
300.8452518691178,0.6108423027550114,9279
301.45609417187285,0.6158287705326033,9279
302.0719229424055,0.6208765473402476,9279
302.6927994897457,0.6259866423800851,9279
303.3187861321258,0.6311600857055403,9279
303.9499462178313,0.636397928740441,9279
304.5863441465718,0.6417012448132781,9279
305.2280453913851,0.647071129707113,9279
305.8751165210922,0.6525087022256602,9279
306.52762522331784,0.6580151047760876,9279
307.18564032809394,0.6635915039691054,9279
307.849231832063,0.6692390912369275,9279
308.51847092329996,0.6749590834697218,9279
309.1934300067697,0.6807527236711786,9279
309.87418273044085,0.6866212816338612,9279
310.5608040120747,0.6925660546350202,9279
311.2533700667097,0.6985883681535855,9279
311.9519584348633,0.7046895766090754,9279
312.6566480114724,0.7108710641231901,9279
313.36751907559557,0.7171342453048922,9279
314.0846533209005,0.7234805660598027,9279
314.80813388696026,0.7299115044247788,9279
315.538045391385,0.7364285714285714,9279
316.2744739628136,0.7430333119795003,9279
317.0175072747931,0.7497273057811175,9279
317.7672345805742,0.7565121682768742,9279
318.52374674885107,0.7633895516248458,9279
319.28713630047594,0.7703611457036115,9279
320.0574974461795,0.7774286791504336,9279
320.83492612532996,0.7845939204329261,9279
321.6195200457629,0.7918586789554531,9279
322.41137872471836,0.7992248062015503,9279
323.2106035309199,0.8066941969137144,9279
324.01729772783364,0.8142687903119652,9279
324.8315665181456,0.8219505713526442,9279
325.6535170894983,0.8297415720289726,9279
326.48325866152726,0.8376438727149628,9279
327.32090253424224,0.8456596035543404,9279
328.1665621377966,0.8537909458962091,9279
329.0203530836928,0.8620401337792643,9279
329.88239321747204,0.8704094554664416,9279
330.75280267293846,0.8789012550319678,9279
331.6317039279704,0.8875179340028695,9279
332.5192218619733,0.8962619530570849,9279
333.41548381503037,0.9051358337804224,9279
334.3206196488108,0.9141421604847052,9279
335.2347618092955,0.9232835820895522,9279
336.15804539138503,0.9325628140703518,9279
337.0906082054554,0.9419826404751028,9279
338.0325908459305,0.951545916012921,9279
338.98413676194343,0.9612555682171345,9279
339.9453923301606,0.9711145996860283,9279
340.9165069298466,0.9811260904044409,9279
341.897633020251,0.9912932001495647,9279
342.8889262204006,1.001619170984456,9279
343.89054539138505,1.012107329842932,9279
344.902652721228,1.0227610912096996,9279
345.9254138124377,1.0335839598997494,9279
346.95899777233745,1.044579533941236,9279
348.0035773062787,1.055751507566276,9279
349.059328813845,1.0671036743143005,9279
350.1264324881593,1.0786399302528336,9279
351.20507241841216,1.090364277320799,9279
352.295436695733,1.1022808267997148,9279
353.3977175225327,1.114393802918393,9279
354.5121113254511,1.1267075465970493,9279
355.63881887204815,1.1392265193370166,9279
356.77804539138515,1.15195530726257,9279
357.93000069864775,1.1648986253216997,9279
359.09489932396946,1.1780613216530185,9279
360.27296064562245,1.1914483821263482,9279
361.4644090277488,1.2050649350649352,9279
362.6694739628137,1.2189162561576354,9279
363.8883902189713,1.2330077735698626,9279
365.1213979925412,1.2473450732625353,9279
366.3687430658037,1.2619339045287639,9279
367.63067697033244,1.276780185758514,9279
368.90745715609097,1.2918900104420465,9279
370.199347166533,1.3072696534234995,9279
371.5066168199565,1.3229255774165953,9279
372.8295423973731,1.3388644397951086,9279
374.16840683716816,1.355093099671413,9279
375.5234999368396,1.3716186252771618,9279
376.89511856211675,1.3884483016609308,9279
378.2835668637777,1.405589638718473,9279
379.6891565024962,1.4230503795721188,9279
381.11220688206834,1.4408385093167702,9279
382.5530453913851,1.4589622641509434,9279
384.0120076555361,1.4774301409123478,9279
385.48943779644844,1.4962509070386196,9279
386.9856887034871,1.5154336109750122,9279
388.5011223144621,1.534987593052109,9279
390.03610990751423,1.5549224968579807,9279
391.5910324043722,1.575248281130634,9279
393.16628068550284,1.5959752321981424,9279
394.762255917701,1.6171139769954688,9279
396.3793698946965,1.6386754966887418,9279
398.0180453913852,1.6606711409395973,9279
399.6787165323248,1.6831126428441865,9279
401.361829175169,1.706012134583563,9279
403.06784130975257,1.729382163824434,9279
404.797223473577,1.7532357109116674,9279
406.55045918448866,1.7775862068965518,9279
408.3280453913852,1.8024475524475525,9279
410.1304929438328,1.8278341376932927,9279
411.9583270815261,1.8537608630506444,9279
413.8120879445767,1.880243161094225,9279
415.6923311056709,1.9072970195272354,9279
417.59962812519814,1.934939005317485,9279
419.5345671305156,1.9631862900666455,9279
421.4977534205822,1.9920566766852728,9279
423.4898100972675,2.0215686274509803,9279
425.51137872471844,2.0517412935323383,9279
427.5631200182508,2.0825945460666593,9279
429.6457145643175,2.114149008885851,9279
431.75986357320335,2.1464260929909784,9279
433.9062896661943,2.1794480328831476,9279
436.08573769907747,2.213237924865832,9279
438.2989756239433,2.2478197674418605,9279
440.54679539138516,2.283218503937008,9279
442.83001389532217,2.3194600674915637,9279
445.1494739628137,2.3565714285714288,9279
447.50604539138516,2.3945806451612905,9279
449.90062603654644,2.4335169158143195,9279
452.33414295236076,2.4734106357457017,9279
454.8075535881065,2.5142934561712504,9279
457.3218470442777,2.556198347107438,9279
459.87804539138517,2.5991596638655463,9279
462.4772050552507,2.643213217490386,9279
465.12041827274106,2.6883963494132987,9279
467.8088146221544,2.7347480106100797,9279
470.54356263276446,2.7823088455772114,9279
473.3258714783417,2.831121281464531,9279
476.1569927598062,2.8812296227293897,9279
479.0382223825356,2.9326801517067005,9279
481.97090253424227,2.9855212355212357,9279
484.9564237697635,3.03980343980344,9279
487.99622720956694,3.09557964970809,9279
491.09180685927504,3.1529051987767582,9279
494.2447120580518,3.2118380062305296,9279
497.45655006428234,3.272438723329219,9279
500.72898878761157,3.3347708894878707,9279
504.0637596770994,3.398901098901099,9279
507.4626607760005,3.4648991784914114,9279
510.9275599544919,3.5328383780696746,9279
514.4603983325616,3.6027955736750146,9279
518.0631939062366,3.674851485148515,9279
521.7380453913852,3.749090909090909,9279
525.4871363004761,3.825602968460111,9279
529.3127392689362,3.9044813801809384,9279
533.2172206491172,3.9858247422680413,9279
537.2030453913852,4.0697368421052635,9279
541.2727822334905,4.156326987681971,9279
545.4291092211724,4.245710363761153,9279
549.6748195849336,4.338008415147265,9279
554.0128280000808,4.433349259436216,9279
558.4461772595171,4.531868131868132,9279
562.9780453913852,4.63370786516854,9279
567.6117532565537,4.739019407558733,9279
572.3507726641125,4.847962382445141,9279
577.1987350465577,4.960705693664796,9279
582.1594407402224,5.077428180574556,9279
587.236868920797,5.198319327731093,9279
592.435188248528,5.323580034423408,9279
597.7587682829515,5.45342344989715,9279
603.2121917328486,5.588075880758808,9279
608.8002676136074,5.727777777777778,9279
614.5280453913851,5.872784810126582,9279
620.4008302015118,6.023369036027264,9279
626.424199237539,6.1798201798201795,9279
632.6040194173592,6.3424470266575526,9279
638.9464664440167,6.511578947368421,9279
645.4580453913851,6.687567567567568,9279
652.1456129589527,6.870788596815994,9279
659.0164015557687,7.061643835616438,9279
666.0780453913851,7.26056338028169,9279
673.3386087716668,7.468008048289739,9279
680.8066168199566,7.684472049689441,9279
688.4910888696461,7.910485933503836,9279
696.40157480315,8.146619841966638,9279
704.5481946451166,8.39348710990502,9279
712.9416817550216,8.651748251748252,9279
721.5934300067698,8.922115384615385,9279
730.5155453913852,9.205357142857142,9279
739.7209025342423,9.502304147465438,9279
749.2232066817078,9.813855103120043,9279
759.0370617848279,10.140983606557377,9279
769.1780453913852,10.484745762711864,9279
779.6627911540971,10.846288720046756,9279
790.5090798741439,11.226860254083485,9279
801.7359401282274,11.62781954887218,9279
813.3637596770996,12.050649350649351,9279
825.4144090277489,12.496969696969696,9279
837.9113787247186,12.968553459119496,9279
850.879932183838,13.46734397677794,9279
864.3472761606159,13.995475113122172,9279
878.3427512737381,14.555294117647058,9279
892.8980453913852,15.14938775510204,9279
908.0474331464872,15.78061224489796,9279
923.8280453913851,1.8297872340425532,1032
925.6578326254277,1.9093432007400555,1032
927.5671758261677,1.9942028985507247,1032
929.5613787247185,2.084848484848485,1032
931.646227209567,2.1818181818181817,1032
933.8280453913851,2.2857142857142856,1032
936.1137596770994,2.397212543554007,1032
938.5109722206535,2.5170731707317073,1032
941.0280453913851,2.646153846153846,1032
943.674199237539,2.785425101214575,1032
946.4596243387537,2.9359886201991463,1032
949.3956129589528,3.099099099099099,1032
952.494712058052,3.276190476190476,1032
955.7709025342424,3.46890756302521,1032
959.2398100972677,3.679144385026738,1032
962.9189544822943,3.909090909090909,1032
966.8280453913852,4.161290322580645,1032
970.9893357139658,4.438709677419355,1032
975.4280453913852,4.744827586206896,1032
980.1728729775922,5.083743842364532,1032
985.2566168199568,5.4603174603174605,1032
990.7169342802742,5.880341880341881,1032
996.5972761606162,6.350769230769231,1032
1002.9480453913854,6.88,1032
1009.8280453913854,7.478260869565218,1032
1017.3063062609507,8.15810276679842,1032
1025.464409027749,8.935064935064934,1032
1034.399473962814,9.82857142857143,1032
1044.2280453913854,10.863157894736842,1032
1055.0912032861222,12.070175438596491,1032
1067.1613787247186,13.490196078431373,1032
1080.65157480315,15.176470588235293,1032
1095.8280453913853,17.2,1032
1113.0280453913854,19.65714285714286,1032
1132.6851882485282,22.681318681318682,1032
1155.366506929847,26.46153846153846,1032
1181.8280453913856,31.272727272727273,1032
1213.1007726641128,37.527272727272724,1032
1250.6280453913855,45.86666666666667,1032
1296.494712058052,57.333333333333336,1032
1353.8280453913853,73.71428571428571,1032
1427.542331105671,98.28571428571429,1032
1525.8280453913853,137.6,1032
1663.4280453913852,206.4,1032
1869.8280453913853,344.0,1032
2213.8280453913853,1240.6666666666667,1861
3454.494712058052,3722.0,1861
